Ticker,QuarterEnd,P/B,EPS,P/E,EV/EBITDA,PEG,Beta,ROE,ROA,Debt_to_Equity
GS,2024-06-30,1.1724862477637517,9.624785745722042,46.029814201972094,,,1.37,0.025472321974167735,0.0018405468293057636,2.817993855838209
HIG,2025-06-30,2.083789335585563,3.52492935076211,36.68725787013858,8.324,,0.667,0.05679872131521863,0.011896364136347875,0.24940061650873388
HIG,2025-03-31,2.085887285783737,2.2097170631272043,55.76934197101789,8.324,,0.667,0.0374020422702446,0.007654269989186825,0.2593208264070292
HIG,2024-12-31,1.8966931348493108,2.9663764016932688,36.57082296467364,8.324,,0.667,0.05186356174378306,0.01054166615173573,0.2654587462759166
HIG,2024-09-30,1.9857241548954783,2.637398788660961,44.03285062120247,8.324,,0.667,0.0450964252116651,0.009443603097797314,0.2566439322671684
HIG,2024-06-30,1.8538345266896248,2.5102957757358353,39.387703764896095,8.324,,0.667,0.04706632653061225,0.009336335804468285,0.2783163265306122
HBAN,2025-06-30,1.0765826633197053,0.3674252704744575,42.119288152638475,,,0.958,0.025560324272770624,0.0025801234223219185,0.8541726275631855
HBAN,2025-03-31,1.0568613342037563,0.3617488990362742,41.08322825900977,,,0.958,0.025724885287513422,0.0025143609610870435,0.9093039148686908
HBAN,2024-12-31,1.1714467209610522,0.3646030159126329,43.72369629066327,,,0.958,0.026792033161459915,0.002595113352592665,0.8306035790112223
HBAN,2024-09-30,1.00397281815304,0.3558617469871822,40.10453895647308,,,0.958,0.02503389502227387,0.0025781035729423793,0.7932403641293821
HBAN,2024-06-30,0.9399634282949616,0.3263489970749339,38.79431339184459,,,0.958,0.0242294126667689,0.0024145484183179665,0.8441956755098912
ICE,2025-06-30,3.59553881340416,1.4877622377622377,120.52871413628728,20.334,,1.12,0.029831387808041506,0.005902548985607769,0.6893819889928839
ICE,2025-03-31,3.521363881550557,1.3885017421602788,123.90164031408064,20.334,,1.12,0.028420639731840388,0.005578497935185833,0.7353350212174161
ICE,2024-12-31,3.069598679046551,1.2156540778784264,121.90440599308079,20.334,,1.12,0.02518037518037518,0.005006168058065812,0.7468614718614719
ICE,2024-09-30,3.3534842146872945,1.1443160370707468,139.2078766927954,20.334,,1.12,0.024089759102408976,0.004859431513080524,0.7889854434788985
ICE,2024-06-30,2.900301403532904,1.1029668411867364,122.73047584823416,20.334,,1.12,0.02363146874065211,0.004590287764558911,0.8274753215674544
IVZ,2025-06-30,0.42691821566331817,0.45605381165919284,31.397379037787662,11.832,,1.512,0.01359725648276277,0.007137618477799339,0.12593840456183275
IVZ,2025-03-31,0.4201426373554812,0.5145721492558816,28.80138894045125,11.832,,1.512,0.014587582502501995,0.008183032732130929,0.061112026046087384
IVZ,2024-12-31,0.48283345874843636,0.5993303571428571,28.176614146880823,11.832,,1.512,0.017135964464413355,0.009941167541069796,0.481619524149903
IVZ,2024-09-30,0.47376041996740786,0.2540940107611973,65.98876966947084,11.832,,1.512,0.007179409804735142,0.004152334688356737,0.4685413601901098
IVZ,2024-06-30,0.40280447595296454,0.4253026869668276,33.178545899628354,11.832,,1.512,0.012140510231265937,0.007045156730811702,0.4796072411737095
JKHY,2025-03-31,6.508302744280481,1.525889968237543,119.28672522084679,19.619,,0.739,0.05456015941615503,0.03789471960949762,0.08347938132939442
JKHY,2024-12-31,6.426889095004979,1.3422165678126576,129.76378103095212,19.619,,0.739,0.049527603495708825,0.03360327223647472,0.07592764601519059
JKHY,2024-09-30,6.627070249549161,1.6336695328218576,107.0323748298875,19.619,,0.739,0.06191650199373724,0.04070020566765841,0.07272621489141975
JKHY,2024-06-30,6.4833799099740235,1.3869911583481915,118.17939256239927,19.619,,0.739,0.05486049445169359,0.034561004157660793,0.0814171358102959
JKHY,2024-03-31,7.002137162717126,1.1947800052107274,143.09373244437083,19.619,,0.739,0.048933919348559014,0.03143803027470152,0.1404548828016367
JPM,2025-06-30,2.024113045273557,5.450306025828012,48.20541299601114,,,1.107,0.041989331062074836,0.0032920503584638007,1.3590988557788213
JPM,2025-03-31,1.9187443739596692,5.269021098968636,46.04829255595895,,,1.107,0.04166808946559672,0.0033601385635505165,1.3437026919355757
JPM,2024-12-31,1.9141207283957995,5.006040131460995,47.11948833133017,,,1.107,0.04062269766038787,0.0034987886022183395,1.3177678255471954
JPM,2024-09-30,1.678844330628899,4.581328744194048,45.01510373138284,,,1.107,0.03729513410980927,0.0030636230275759326,1.3324090031113014
JPM,2024-06-30,1.6435754486147958,6.378892521677182,30.84042681010887,,,1.107,0.0532928891916653,0.004380638874748582,1.2959430571542672
KEY,2025-06-30,0.9055377744205352,0.382038746245594,41.5141129336699,,,1.112,0.021812769451857936,0.002291117472331387,0.7604701293368918
KEY,2025-03-31,0.9234194299448009,0.3642133639368963,43.32775167220013,,,1.112,0.02131242435404936,0.00214636628138067,0.7746145345471768
KEY,2024-12-31,1.0175944086804738,-0.22045806558215628,-75.80244250891923,,,1.112,-0.013424295774647887,-0.001303641648144982,0.7831756161971831
KEY,2024-09-30,0.9503014882656566,-0.4136187621312113,-39.05970897622645,,,1.112,-0.02432945644433895,-0.0021605897883148983,1.0702587230002374
KEY,2024-06-30,0.863552943268431,0.29050042408821036,46.609797364951916,,,1.112,0.018527283792007573,0.001461723126166978,1.4984785989586855
KKR,2025-06-30,1.5228332255612742,0.5725679615664905,211.85695609180115,,,1.875,0.007188025607719036,0.0013393710469544226,0.7395417357672132
KKR,2025-03-31,1.4849382455615396,-0.20931486688146828,-550.7453885640713,,,1.875,-0.002696233643341325,-0.0004992951702806293,0.736565136047526
KKR,2024-12-31,2.1108101435039073,1.2671855770898928,116.2430237665556,,,1.875,0.018158596319233142,0.0031256785365861095,0.8198224167992962
KKR,2024-09-30,1.8650832182763513,0.6767149489570721,191.92332099542938,,,1.875,0.009717856113592199,0.0016651607251229146,0.8179747246742282
KKR,2024-06-30,1.5846378490420103,0.7526443239939379,138.86089328964565,,,1.875,0.011411692748776025,0.0019167434030083906,0.8574221133594694
L,2025-06-30,1.0074055956727586,1.8845910017228729,47.378980815412675,8.564,,0.694,0.021262711403556473,0.0046180375112202954,0.486540866822557
L,2025-03-31,1.0712588137763424,1.7590198437167919,52.21373364227718,8.564,,0.694,0.020516801596983474,0.00445021769983883,0.49606299212598426
L,2024-12-31,1.0122452419555208,0.8709813711337137,97.09434708532716,8.564,,0.694,0.010425377710876958,0.0022820741246964353,0.4986341082678263
L,2024-09-30,0.9463434001552008,1.8316262287597018,43.06452460357133,8.564,,0.694,0.021975010960105217,0.0047956755205281225,0.5224682156948707
L,2024-06-30,0.9518109404594085,1.6795109657319136,44.368834652689124,8.564,,0.694,0.02145224114877042,0.004552352048558422,0.5564211383059124
MTB,2025-06-30,0.9947771406336551,4.574413732338914,39.631309967283535,,,0.621,0.025100788781770376,0.003383998790078645,0.5041191936897458
MTB,2025-03-31,0.9947788264661258,3.592916528151224,49.38293314739632,,,0.621,0.020144182677382636,0.0027767079844618465,0.4137835880100721
MTB,2024-12-31,1.056628828457696,4.114456593960151,45.03783407289506,,,0.621,0.02346091569917663,0.0032723865356430646,0.46870155372584144
MTB,2024-09-30,1.0039236392177229,4.3395626782538566,40.20707213044517,,,0.621,0.024968832248233826,0.0034043959676086596,0.48770605347000967
MTB,2024-06-30,0.8653923102552418,3.917147767665629,37.55406263617556,,,0.621,0.023043906557838445,0.003136147087692418,0.5565367295243456
MKTX,2025-06-30,5.803974640730902,1.894535181595509,114.2285483871863,15.691,,0.837,0.05081019344706974,0.036041637762805716,0.04941823113712613
MKTX,2025-03-31,6.0125541169087,0.4009717970038823,537.7226900042889,15.691,,0.837,0.01118151461464411,0.008021421695163613,0.05255126314375353
MKTX,2024-12-31,6.0830848222372325,1.7302861624867245,129.6817048043101,15.691,,0.837,0.0469078104071551,0.036406448410924115,0.05231950225397145
MKTX,2024-09-30,6.901946974370169,1.8950191869069068,133.83669656882242,15.691,,0.837,0.05156991431584688,0.039000048552984674,0.05415818457512116
MKTX,2024-06-30,5.624746368194018,1.718681724694914,115.1333732525982,15.691,,0.837,0.048854178500038745,0.03441858936679824,0.05723728409346527
MMC,2025-06-30,7.160264934272449,2.462999613726001,94.46110040457197,16.096,,0.775,0.07580120180270405,0.020681410639569634,1.3526539809714573
MMC,2025-03-31,8.36230292386593,2.8030166491415205,86.39633462543017,16.096,,0.775,0.09679001962433417,0.024221696044900466,1.571278385197645
MMC,2024-12-31,7.624556592503295,1.6035745810083468,130.96240289280723,16.096,,0.775,0.05821943110454378,0.01395159434145996,1.6152198005171776
MMC,2024-09-30,7.773230391048668,1.521281754210967,144.45513291638233,16.096,,0.775,0.05381069010229073,0.014980747633563293,1.064616049560582
MMC,2024-06-30,7.499216185259545,2.286938962873668,90.42388226937399,16.096,,0.775,0.08293402137854773,0.02315243563622893,1.1378547733136748
MA,2025-06-30,67.27595089960742,4.085805289232263,143.1318123165385,28.524,,1.029,0.4700279400558801,0.07196049075460326,2.409194818389637
MA,2025-03-31,74.25738637186399,3.605112724703145,151.59373754451258,28.524,,1.029,0.48984468339307047,0.06767072415927378,2.8079450418160095
MA,2024-12-31,73.50004500768958,3.6588570177359316,143.28330138393108,28.524,,1.029,0.5129700690713738,0.0695077057465527,2.797544128933231
MA,2024-09-30,60.22421847675679,3.5478019092034425,138.3883512530562,28.524,,1.029,0.43518271539077086,0.06907720642716515,2.448386236329688
MA,2024-06-30,54.215393578261995,3.5178062851167806,124.50570127457222,28.524,,1.029,0.43544506816359263,0.07696123591524343,2.085672280139
MET,2025-06-30,1.862054722125435,1.093235499323587,71.33278768833611,9.54,,0.831,0.026103770544634225,0.0010377667373695674,0.7127869087263222
MET,2025-03-31,1.918745804767864,1.403547360948662,56.35427493262652,9.54,,0.831,0.034047919293820936,0.0013729159281492802,0.69281210592686
MET,2024-12-31,1.9939681898346309,1.8441375429745894,43.46097621006198,9.54,,0.831,0.045879507634552216,0.0018761338358006486,0.6755586037613255
MET,2024-09-30,1.784549409419321,1.934688318871788,41.440907447946145,9.54,,0.831,0.043062508022076756,0.0019036109030662037,0.6047041458092671
MET,2024-06-30,1.729542464162623,1.344206426819734,50.35052797361378,9.54,,0.831,0.03435003631082063,0.0013999363665287941,0.6667392883079157
MCO,2025-06-30,20.889769593357848,3.222593534132579,148.46915828635647,28.919,,1.395,0.14070107108081792,0.03732162458836443,1.7726387536514119
MCO,2025-03-31,21.63888174654718,3.473422386140589,133.57248924508642,28.919,,1.395,0.16200103680663555,0.041401695813460516,1.8496630378434422
MCO,2024-12-31,22.773035278499332,2.1906830538115116,214.87367717206837,28.919,,1.395,0.10598336463643682,0.0254756530151564,2.0783471961363027
MCO,2024-09-30,20.98738190775153,2.9465211216924754,159.88140374669143,28.919,,1.395,0.13126843657817108,0.033863910203563954,1.9476401179941003
MCO,2024-06-30,19.284310124622817,3.0315658831925143,137.5753863600809,28.919,,1.395,0.14017267648552564,0.036768134283620864,1.8544946673438294
MS,2025-06-30,1.859782614510656,2.2142284051154117,57.42256182186476,,,1.32,0.03238766358561362,0.0026139880490741356,3.2244714926329276
MS,2025-03-31,1.7125261386881883,2.6854512632022627,42.80204089898147,,,1.32,0.04001038508257068,0.00331847517795948,3.0381651784472448
MS,2024-12-31,1.8750506987356808,2.3116369047855043,53.22639877929601,,,1.32,0.03522783321318815,0.0030566115066526975,2.944388587472019
MS,2024-09-30,1.5588834636121167,1.977583544638983,51.18252541397236,,,1.32,0.030457337753532498,0.0025341268510135316,3.0220691500033436
MS,2024-06-30,1.4903983844138007,1.8998500506289349,49.23063011922907,,,1.32,0.030273802728185344,0.0025370181129566903,2.877162765978387
MSCI,2025-06-30,-49.08181872999314,3.9248895191748594,143.246172939469,27.442,,1.291,-0.34263965118798295,0.05650694236124396,-5.222734391926049
MSCI,2025-03-31,-45.49205945927929,3.7189875292271055,151.09952680485569,27.442,,1.291,-0.3010734740290224,0.0540007117765336,-4.86694242465339
MSCI,2024-12-31,-49.157454073284946,3.929726915524975,151.24579597245844,27.442,,1.291,-0.3250169947350896,0.05610475115045821,-4.927642322262731
MSCI,2024-09-30,-60.09984324045197,3.584237485600897,160.67889425061836,27.442,,1.291,-0.3740369481676383,0.051932639779003274,-6.136783320328417
MSCI,2024-06-30,-50.88530230880698,3.387416724270072,140.10597431259595,27.442,,1.291,-0.3631915238337715,0.04888513172384055,-6.3164007880373
NDAQ,2025-06-30,4.044325949817482,0.787573902898881,105.74301786491816,22.056,,1.008,0.03824674225757319,0.01487674028239476,0.814943306820105
NDAQ,2025-03-31,3.7562805291794734,0.6882251313128759,109.88309244219954,22.056,,1.008,0.0341843357853743,0.012888700362188796,0.8411077455646906
NDAQ,2024-12-31,3.9439772925906182,0.6173245076888785,124.42970613243641,22.056,,1.008,0.03169642857142857,0.01167955255798651,0.8810714285714286
NDAQ,2024-09-30,3.751406476021275,0.532412477352265,135.84750052546323,22.056,,1.008,0.02761483620611858,0.010013089005235603,0.925638480281563
NDAQ,2024-06-30,3.142196400774525,0.38537402128451964,154.39224477319152,22.056,,1.008,0.02035203520352035,0.007348560079443893,0.9356435643564357
NTRS,2025-06-30,1.5752887524859642,2.2030681434024695,48.10931102269322,,,1.299,0.03274394746045933,0.002451077357002064,1.0459643259627716
NTRS,2025-03-31,1.479678751148248,2.01502452662666,48.612354073119164,,,1.299,0.030438327444966416,0.0023747328425552127,1.0427767208914083
NTRS,2024-12-31,1.5474745734325526,2.3238280872191366,43.45569572877658,,,1.299,0.035610396922210755,0.0029284591700512643,1.0456351068155516
NTRS,2024-09-30,1.3696488917734098,2.345391776608441,37.56002091034459,,,1.299,0.03646560514550161,0.002984838893176282,1.0825398070436898
NTRS,2024-06-30,1.2982675591602115,4.444105993886912,18.33569308695436,,,1.299,0.0708054804911582,0.005715029168269056,1.0778220262646376
PYPL,2025-06-30,3.339874205639572,1.3135416666666666,53.5042020841594,10.451,,1.422,0.06242265234394337,0.0158065607881971,0.5591802386020494
PYPL,2025-03-31,3.1539325565320433,1.3146067415730338,49.63461538461538,10.451,,1.422,0.06354300385109114,0.01583532248935699,0.5636911227411869
PYPL,2024-12-31,4.151077459215469,1.1289023162134946,75.6044143486193,10.451,,1.422,0.05490522603712592,0.013735893445736481,0.4838614879757065
PYPL,2024-09-30,3.8910567449178477,1.0039761431411531,77.72096908116104,10.451,,1.422,0.050064439377416475,0.012094215133335728,0.49449786854367006
PYPL,2024-06-30,2.9040325254696135,1.0930232558139534,53.09127547893119,10.451,,1.422,0.054698865289496655,0.0134260140925538,0.4716807293182039
PNC,2025-06-30,1.1775024247858679,4.129590719360363,41.726430424726004,,,1.09,0.028219581996357646,0.002909997549664018,1.0480270574971815
PNC,2025-03-31,1.2091701436128444,3.7418750589989602,46.08971220600181,,,1.09,0.026235141981541515,0.0026698057765871916,1.075658535721245
PNC,2024-12-31,1.3642053303203654,4.066303344062455,46.153354122496886,,,1.09,0.02955809726633498,0.002874804923951589,1.1322587159668802
PNC,2024-09-30,1.2705623241421882,3.7539119447092206,47.52158910209396,,,1.09,0.026736528557842417,0.002637723697557539,1.2214286995998493
PNC,2024-06-30,1.1215908902390623,3.6699047870746146,40.49796414577385,,,1.09,0.027694994400258157,0.0026216535284509603,1.3551565080389514
PFG,2025-06-30,1.4516432583861532,1.8200091673440586,42.37890590736631,10.036,,0.996,0.03425391069696842,0.0012571811287889526,0.33284985453472193
PFG,2025-03-31,1.6210143543309175,0.21380465539856866,390.76219206792075,10.036,,0.996,0.0041483398016386374,0.00015367250121644084,0.37517895644674426
PFG,2024-12-31,1.4983254251651847,4.00220734067684,18.979781644819422,10.036,,0.996,0.07894323829453309,0.0028865319405885796,0.35818292789258
PFG,2024-09-30,1.6531622822495382,-0.9594781750596016,-87.1156407753425,10.036,,0.996,-0.018976641479487976,-0.000681414753310824,0.3424593727357416
PFG,2024-06-30,1.5503212248781633,1.5200604914336198,49.77360955454208,10.036,,0.996,0.03114745421827035,0.0011435426114549223,0.35126671606506477
PGR,2025-06-30,5.120953979478585,5.416161775904142,52.58695544784876,10.912,,0.332,0.09738068948595265,0.027493938344302044,0.2114771193718562
PGR,2025-03-31,5.725887656176021,4.37878175482038,64.58408694854715,10.912,,0.332,0.0886578711058921,0.023041226471829025,0.23810181667472544
PGR,2024-12-31,5.379137336194624,4.021331058020478,58.416084689393855,10.912,,0.332,0.09208315423391036,0.022284741595347296,0.26935250674065103
PGR,2024-09-30,5.363898377403541,3.9832707408671904,62.4323841610594,10.912,,0.332,0.08591532182346379,0.022180081271832894,0.25375469912700255
PGR,2024-06-30,5.105290022549808,2.4911781516538936,81.67204334634788,10.912,,0.332,0.06250963993761889,0.014904027867161085,0.2952263028911244
PRU,2025-06-30,1.1040992851093452,1.5144500369450513,68.59915933523654,21.838,,1.043,0.016094939002294962,0.0007022842024265039,0.6577485203526996
PRU,2025-03-31,1.2116313184772796,1.997137353598886,55.220911377616545,21.838,,1.043,0.021941530631245734,0.0009563591798306961,0.6948358264539756
PRU,2024-12-31,1.3609235214305206,-0.16075946063362095,-719.2838948529098,21.838,,1.043,-0.0018920533758215495,-7.748913452793483e-05,0.7159928301135232
PRU,2024-09-30,1.2777477129530186,1.2586724003390077,92.90766015501022,21.838,,1.043,0.01375287797390637,0.0005892457391482768,0.6594627782041442
PRU,2024-06-30,1.329341207847105,3.3495623262792,33.40552342423797,21.838,,1.043,0.03979405414382993,0.0016750652967857762,0.7013785085533965
RJF,2025-06-30,2.389526046499254,2.1801626510345806,67.19719921130125,,,1.061,0.0355599053910774,0.00514060012969404,0.23562515292390507
RJF,2025-03-31,2.292089988698872,2.4367051799980826,56.616937963274964,,,1.061,0.04048417436820152,0.005954385796083338,0.23628036313077616
RJF,2024-12-31,2.637154260823524,2.9328011237790035,52.43102196227302,,,1.061,0.050297594098415624,0.00729199581925573,0.2589487802833431
RJF,2024-09-30,2.1046063330453695,2.9612657244624194,40.78810978013343,,,1.061,0.05159852575640696,0.007253711201079622,0.26476386388960316
RJF,2024-06-30,2.231639023345694,2.3933018718884673,50.756180226094145,,,1.061,0.04396782841823056,0.006102098526566453,0.27596067917783734
RF,2025-06-30,1.01271573171429,0.6297539149888143,33.648064791203396,,,1.022,0.03009729498556613,0.0035362988832079193,0.2822089169250508
RF,2025-03-31,1.039046947731598,0.5454878232478739,39.371397303127715,,,1.022,0.026390908601281845,0.003065450496102499,0.3241773038186029
RF,2024-12-31,1.1666984002956984,0.5877965135384761,39.13027780767033,,,1.022,0.02981574539363484,0.0033947438684822826,0.36253489670575095
RF,2024-09-30,1.0991651341177935,0.5381223676206895,42.008296870661056,,,1.022,0.02616542959363486,0.0031125735266093277,0.40134565066481553
RF,2024-06-30,1.0216780318833452,0.5476245858311705,35.07965170550361,,,1.022,0.029124520404604115,0.0032521486251395632,0.325311010347634
SPGI,2025-06-30,4.124658294771793,3.511300360301343,146.05984470879855,25.431,,1.188,0.028239508969732093,0.017749813726301845,0.31347962382445144
SPGI,2025-03-31,4.122889514836675,3.5541610201563807,142.69358435524182,25.431,,1.188,0.02889330682571239,0.018200337290654376,0.3157852882703777
SPGI,2024-12-31,4.072022911642131,2.8589993502274202,173.56072201121938,25.431,,1.188,0.023461661512210727,0.014612842696069477,0.3181454623013757
SPGI,2024-09-30,4.2133406752945834,3.0844980940279543,166.58533662742983,25.431,,1.188,0.02529238623635748,0.016084680625496953,0.31072386757312914
SPGI,2024-06-30,3.5755698771000204,3.2115628970775094,137.87340859432956,25.431,,1.188,0.025933716396470345,0.01658573397204541,0.305766468294685
STT,2025-06-30,0.9996488276440674,2.4267937018813295,39.39020279433846,,,1.5,0.02537810817739041,0.0018395771892428534,1.309371223495807
STT,2025-03-31,0.9531935800626526,2.2308729826174916,39.50720968793839,,,1.5,0.024127079274689045,0.0017279637664243761,1.3747564813427244
STT,2024-12-31,1.0931433400061163,2.7115338176472106,35.357532859508176,,,1.5,0.03091684434968017,0.0022166232589740688,1.3074310984758746
STT,2024-09-30,0.9758755484915638,2.481381135108208,34.52727899512344,,,1.5,0.02826389964379743,0.0021566941719032974,1.1971503794331733
STT,2024-06-30,0.857914362480688,2.376090672823159,29.878587122006742,,,1.5,0.02871335110249576,0.002183640814120263,1.345125595670786
SYF,2025-06-30,1.2594156121517721,2.5998618217803378,22.078193854391767,,,1.481,0.057043416705993395,0.008024563296128792,0.944372345445965
SYF,2025-03-31,1.2030212102695643,1.9892936217278607,26.35045533352661,,,1.481,0.045654664977986856,0.006203595954960418,1.0258126771606055
SYF,2024-12-31,1.5016852015140085,1.9935039741313034,32.167881965248405,,,1.481,0.046682750301568154,0.006478993495894126,0.9325693606755127
SYF,2024-09-30,1.1931826367601233,2.0271057645978185,24.166107142492738,,,1.481,0.04937421777221527,0.006617517550260423,0.9782227784730914
SYF,2024-06-30,1.171816810913371,1.6273721752431904,28.320424948046327,,,1.481,0.04137709137709138,0.0053365867423582234,1.0062419562419562
TROW,2025-06-30,1.7188222332866336,2.2973870178534073,40.19056840774283,8.096,,1.49,0.04276680578012173,0.03522472145138124,0.04022720923735916
TROW,2025-03-31,1.7373959367555143,2.21884457231262,40.84846312221328,8.096,,1.49,0.042532712468458155,0.035051487455069065,0.04093719379481977
TROW,2024-12-31,2.1426347793641867,1.9729465479041648,55.77036255330274,8.096,,1.49,0.0384188784377429,0.03265290973871734,0.024340398773809835
TROW,2024-09-30,2.0775801596024794,2.7144677077378083,38.64402459057607,8.096,,1.49,0.0537620028352101,0.04399565150774484,0.025713037508581414
TROW,2024-06-30,2.256948217472858,2.171491204427434,50.53154852649719,8.096,,1.49,0.04466414118081863,0.036929517639688915,0.027654070036034373
TRV,2025-06-30,2.093811859869038,6.703687250111062,40.957679575622436,8.247,,0.527,0.051121349684938006,0.010866043075327817,0.27217291144386474
TRV,2025-03-31,2.1170041436010023,1.7431597528684908,151.0897818031794,8.247,,0.527,0.014011563974318044,0.002904903035072108,0.2849490972296123
TRV,2024-12-31,1.943007080205172,9.187996469549867,26.0038180993453,8.247,,0.527,0.07472006890611542,0.01563192155508338,0.28829313809933965
TRV,2024-09-30,1.8954348369489298,5.550197143663281,41.66346289217266,8.247,,0.527,0.04549393414211438,0.009361904478853983,0.2900418833044483
TRV,2024-06-30,1.8329931868445066,2.343132953049583,85.34059290510885,8.247,,0.527,0.021478561660365218,0.0041294513397517685,0.32306330946826484
TFC,2025-06-30,0.7759809056480316,0.9616613783576139,40.57629187275674,,,0.845,0.019123997532387416,0.002280111725474548,0.9416718075262184
TFC,2025-03-31,0.8127771500152216,0.9629343131853563,41.66046874800464,,,0.845,0.019509553647404657,0.0023530553331877835,0.8626904927670767
TFC,2024-12-31,0.8641534446275766,0.9696520195511028,43.125726646112426,,,0.845,0.02003800310934531,0.00240221696763408,0.8258609588718416
TFC,2024-09-30,0.8237368390198535,1.0862354783273032,37.52858209171171,,,0.845,0.02194958597174866,0.002754884092359304,0.7782665611300535
TFC,2024-06-30,0.7667617331277158,0.6747754298050475,54.19723271355782,,,0.845,0.014147617779309696,0.0017370295064181606,0.8817741708054585
USB,2025-06-30,1.0853765319620934,1.1647937668523998,37.014030756102336,,,1.029,0.029323381155486623,0.002644346343808733,1.2771746154840378
USB,2025-03-31,1.0759245314453474,1.0953061215031874,38.125124502789554,,,1.029,0.028220879157171638,0.0025262790673610362,1.2717890286997589
USB,2024-12-31,1.235041084388185,1.0661650024602447,43.846557800528224,,,1.029,0.028167344173441734,0.002451652469785558,1.111551490514905
USB,2024-09-30,1.1637341422159075,1.0982099252542947,40.27647202473153,,,1.029,0.02889364643212353,0.0024968352540318643,1.3241010771902024
USB,2024-06-30,1.0418078075498962,1.0272431878412855,36.970204075156495,,,1.029,0.028179660718994463,0.002357151889985854,1.2178430166124636
V,2025-06-30,18.33411484786745,2.711215578256338,134.4594492560598,24.619,,0.94,0.13635423132629837,0.052707350235943376,0.6501655286571487
V,2025-03-31,17.986473514230628,2.337022280197213,149.44845701249525,24.619,,0.94,0.12035235340520642,0.04929296845551571,0.5459374178280305
V,2024-12-31,16.170857802288598,2.5991202562341207,120.97659120852593,24.619,,0.94,0.13366931272195529,0.055709124151140516,0.5381501984541467
V,2024-09-30,13.81670901729145,2.6851634756910334,101.68193697061592,24.619,,0.94,0.1358816465237499,0.05626858249304314,0.5323862329764673
V,2024-06-30,13.050418996520412,2.4442499546594645,106.42038101657623,24.619,,0.94,0.12263082383145812,0.05351493848857645,0.5185632661280173
WRB,2025-06-30,3.02097597920692,1.0577319842191475,70.04844764640951,10.773,,0.397,0.0431269511418183,0.009407085747013747,0.3054126425822005
WRB,2025-03-31,2.9996474601239367,1.100861668361367,64.12315294386207,10.773,,0.397,0.0467794754688691,0.01009948001479812,0.31847317140715176
WRB,2024-12-31,2.6209588961519086,1.5157917148457898,38.2494598011538,10.773,,0.397,0.0685227689430753,0.01420112885097414,0.33791098573537076
WRB,2024-09-30,2.514417804819194,0.959191191174931,58.03667780027764,10.773,,0.397,0.04332463366480232,0.009059473730192235,0.3362106699029149
WRB,2024-06-30,2.4984050265984514,0.9770452645237173,52.31174120760319,10.773,,0.397,0.04775992863023499,0.009558205453987195,0.3644346235821494
WFC,2025-06-30,1.3085947785978043,1.70601611678456,43.57711123472565,,,1.196,0.030029406298851077,0.0027729702529035683,1.1490374629688338
WFC,2025-03-31,1.2657759870888432,1.5004554716283423,47.306502389552904,,,1.196,0.026756913387204356,0.0025093433816452864,1.0311908849354312
WFC,2024-12-31,1.255293266360786,1.5442647439631905,44.75111844199293,,,1.196,0.028050545105099797,0.0026318175812047083,1.0308340605083228
WFC,2024-09-30,0.9992633593716316,1.5286241022174163,36.150706566426464,,,1.196,0.02764159968866716,0.002660596995512779,1.0613693239861413
WFC,2024-06-30,1.1012811700007552,1.4429670705278073,39.95744152205591,,,1.196,0.027561353481375037,0.0025308326026907235,1.0785245975256528
WTW,2025-06-30,3.775286423568763,3.3826177676259728,93.29861916855735,13.98,,0.679,0.04046454767726161,0.011623007233654049,0.7255501222493888
WTW,2025-03-31,4.069516315087136,2.368692608782989,142.24258303032227,13.98,,0.679,0.028609690771852932,0.008373717217787914,0.7216946676406136
WTW,2024-12-31,3.8772178521777243,12.484246904337605,24.94675402962184,13.98,,0.679,0.15541973306723214,0.045012824681189265,0.7398029187975552
WTW,2024-09-30,3.8911610594783363,-16.605294654212386,-17.58572490761254,13.98,,0.679,-0.2212681638044914,-0.06165341578327444,0.7911492734478204
WTW,2024-06-30,2.794812513583019,1.3885149664039942,186.61815471903634,13.98,,0.679,0.01497610196494955,0.004759975693741138,0.6365374402549123
